AGNO,RBD,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,ENS_10,ENS_11,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL,all_levels,cod_comuna,Comuna,cat_desempeno_2019,agno_2m,rbd,prom_lect2m_rbd,prom_mate2m_rbd,prom_nat2m_rbd,agno_8b,prom_lect8b_rbd,prom_mate8b_rbd,prom_soc8b_rbd,agno,prom_lect4b_rbd,prom_mate4b_rbd
2020,16832,7,ESCUELA  ESPECIAL  2438 `PEQUEÑOS  GENIOS  DE  VALLE  GRANDE`, ,65155784,1,13,RM,133,13302,LAMPA,137,SANTIAGO NORTE,3,2,URBANO,-33.32533,-70.748346,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13302,Lampa,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16834,3,JARDÍN INFANTIL JIRAFITA, ,65155397,1,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,URBANO,-33.570245,-70.545727,0,Educación Parvularia,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,$25.001 A $50.000,Educación Parvularia/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13201,Puente Alto,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16837,8,ESC.ESP.N°2439. MANQUEHUE DE TIL TIL, ,65142652,1,13,RM,133,13303,TILTIL,137,SANTIAGO NORTE,3,2,URBANO,-33.08642738999999,-70.93112361,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,SIN INFORMACION,SIN INFORMACION,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13303,Til Til,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16857,2,CENTRO  EDUCACIONAL  DE  ADULTOS  EL MONTE, ,65134502,1,13,RM,136,13602,EL MONTE,135,TALAGANTE,3,2,URBANO,-33.68302,-70.98883,0,Educación Básica Adultos Sin Oficios,Educación Media H-C Adultos,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Básica Adultos Sin Oficios/Educación Media H-C Adultos/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13602,El Monte,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16859,9,ESCUELA DE PARVULOS N° 201 `MIKY`, ,65128077,1,13,RM,135,13501,MELIPILLA,135,TALAGANTE,3,2,URBANO,-33.57023,-71.20528,0,Educación Parvularia,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Parvularia/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13501,Melipilla,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16866,1,ESCUELA  ESPECIAL  N° 2440 LEONARDO  DA  VINCI, ,65143962,1,13,RM,131,13107,HUECHURABA,137,SANTIAGO NORTE,3,2,URBANO,-33.344215,-70.669917,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13107,Huechuraba,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16878,5,ESCUELA ESPECIAL ECOLÓGICA N°2441. MAPU LIHUEN, ,65153031,1,13,RM,131,13130,SAN MIGUEL,131,SANTIAGO CENTRO,3,2,URBANO,-33.50679111,-70.66583919,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13130,San Miguel,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16879,3,ESCUELA BÁSICA N°2442 `CENTRO EDUCACIONAL ERNESTO YAÑEZ RIVERA`, ,69255400,1,13,RM,131,13107,HUECHURABA,137,SANTIAGO NORTE,2,1,URBANO,-33.360353,-70.67728,1,Educación Parvularia,Educación Básica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Parvularia/Educación Básica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13107,Huechuraba,MEDIO-BAJO,,16879.0,,,,2019.0,239.0,243.0,244.0,2018.0,259.0,247.0
2020,16880,7,ESCUELA ESPECIAL N°  203 ALTO BUIN II, ,65147537,1,13,RM,134,13402,BUIN,132,SANTIAGO SUR,3,2,URBANO,-33.71936999999999,-70.74148,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13402,Buin,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16886,6,COLEGIO VALLES DEL MAIPO, ,65153452,1,13,RM,134,13401,SAN BERNARDO,132,SANTIAGO SUR,3,2,URBANO,-33.612549,-70.698736,0,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,$1.000 A $10.000,GRATUITO,Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13401,San Bernardo,SIN CATEGORIA: FALTA DE INFORMACIÓN,2018.0,16886.0,236.0,231.0,227.0,,,,,,,
2020,16888,2,ESCUELA ESPECIAL N° 2446 `VOCES`, ,65142936,1,13,RM,131,13119,MAIPÚ,134,SANTIAGO PONIENTE,3,2,URBANO,-33.48773,-70.77941,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13119,Maipú,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16889,0,ESCUELA ESPECIAL N° 2445 PAPELUCHO, ,65145665,1,13,RM,131,13104,CONCHALÍ,137,SANTIAGO NORTE,3,2,URBANO,-33.38421199999999,-70.675842,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13104,Conchalí,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16890,4,ESCUELA BÁSICA N° 2444 `QHAPAQ KUNA`, ,65156393,1,13,RM,131,13126,QUINTA NORMAL,134,SANTIAGO PONIENTE,3,2,URBANO,-33.43613,-70.689877,1,Educación Parvularia,Educación Básica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,$25.001 A $50.000,Educación Parvularia/Educación Básica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13126,Quinta Normal,SIN CATEGORIA: FALTA DE INFORMACIÓN,,16890.0,,,,,,,,2018.0,248.0,235.0
2020,16893,9,ESCUELA ESPECIAL N°2443 ARCOIRIS, ,65127238,1,13,RM,131,13112,LA PINTANA,136,CORDILLERA,3,2,URBANO,-33.62063,-70.62954,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13112,La Pintana,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16894,7,ESCUELA ESPECIAL N°204 ANGEL MIGUEL, ,65117607,1,13,RM,134,13401,SAN BERNARDO,132,SANTIAGO SUR,3,2,URBANO,-33.590974,-70.707146,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,SIN INFORMACION,SIN INFORMACION,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13401,San Bernardo,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16904,8,ESCUELA ESPECIAL N° 2447 `ESTRELLITAS  DE SAN JOSÉ`, ,65155662,1,13,RM,131,13110,LA FLORIDA,136,CORDILLERA,3,2,URBANO,-33.5521,-70.59435,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,SIN INFORMACION,SIN INFORMACION,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13110,La Florida,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16905,6,ESC.ESP.DE LENGUAJE Y COMUNICACIÓN `MUNDO FELIZ`, ,65128555,1,13,RM,131,13122,PEÑALOLÉN,133,SANTIAGO ORIENTE,3,2,URBANO,-33.47114,-70.52658,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13122,Peñalolén,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16921,8,ESCUELA ESPECIAL N°234 `LAS FLORES`, ,65138765,1,13,RM,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,3,2,URBANO,-33.4529,-70.84872,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13124,Pudahuel,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16946,3,ESCUELA  ESPECIAL N° 2449.  `DE LA  MERCED`, ,65135019,1,13,RM,131,13101,SANTIAGO,131,SANTIAGO CENTRO,3,2,URBANO,-33.43703989,-70.67546361,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13101,Santiago,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16953,6,ESCUELA  ESPECIAL  N°235. `EL PRINCIPITO DE PUENTE  ALTO`, ,65151492,1,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,URBANO,-33.58873788999999,-70.57550769,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,SIN INFORMACION,SIN INFORMACION,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13201,Puente Alto,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16955,2,ESCUELA BASICA COLEGIO SAN JUAN DE LAMPA, ,71635600,1,13,RM,133,13302,LAMPA,137,SANTIAGO NORTE,3,2,URBANO,-33.294804,-70.88867,0,Educación Parvularia,Educación Básica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Parvularia/Educación Básica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13302,Lampa,SIN CATEGORIA: FALTA DE INFORMACIÓN,,16955.0,,,,,,,,2018.0,296.0,295.0
2020,16956,0,ESCUELA ESPECIAL N° 2451 `PUCALAN`, ,65134224,1,13,RM,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,URBANO,-33.39933,-70.69799,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13128,Renca,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16957,9,ESCUELA  ESPECIAL DE LENGUAJE PETRICOR, ,65155508,1,13,RM,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,URBANO,-33.39954999999999,-70.74537,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13128,Renca,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16958,7,COLEGIO  ARTISTICO SOL DEL  ILLIMANI, ,70933700,1,13,RM,131,13110,LA FLORIDA,136,CORDILLERA,1,1,URBANO,-33.5330054,-70.6071715,1,Educación Parvularia,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Parvularia/Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13110,La Florida,MEDIO-BAJO,2018.0,16958.0,235.0,230.0,220.0,2019.0,232.0,232.0,244.0,2018.0,265.0,231.0
2020,16963,3,ESCUELA ESPECIAL N° 2453 `THE ALMOND SCHOOL II`, ,65145031,1,13,RM,131,13112,LA PINTANA,136,CORDILLERA,3,2,URBANO,-33.57612,-70.65575,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13112,La Pintana,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16971,4,ESCUELA  ESPECIAL N°205 .`MI MUNDO  EN  PALABRAS`, ,65154954,1,13,RM,134,13401,SAN BERNARDO,132,SANTIAGO SUR,3,2,URBANO,-33.5985825,-70.70018461,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13401,San Bernardo,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16972,2,ESCUELA ESPECIAL CREA Nº2455, ,65155188,1,13,RM,131,13106,ESTACIÓN CENTRAL,134,SANTIAGO PONIENTE,3,2,URBANO,-33.45308,-70.70455,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13106,Estación Central,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16980,3,ESCUELA  BASICA  N° 206. `PULMAHUE`, ,65144804,1,13,RM,134,13404,PAINE,132,SANTIAGO SUR,3,2,URBANO,-33.804554,-70.723322,0,Educación Básica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,$25.001 A $50.000,Educación Básica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13404,Paine,MEDIO-BAJO,,16980.0,,,,2019.0,247.0,260.0,250.0,2018.0,261.0,241.0
2020,16981,1,ESCUELA DE PARVULOS CONEXIONES, ,65146313,1,13,RM,134,13401,SAN BERNARDO,132,SANTIAGO SUR,3,2,URBANO,-33.63781,-70.70877,0,Educación Parvularia,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Parvularia/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13401,San Bernardo,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16986,2,LOS CAPULLITOS, ,65146497,1,13,RM,131,13104,CONCHALÍ,137,SANTIAGO NORTE,3,2,URBANO,-33.38777,-70.67768,1,Educación Parvularia,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,SIN INFORMACION,SIN INFORMACION,Educación Parvularia/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13104,Conchalí,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16987,0,ESCUELA  ESPECIAL N° 2456 `TU  ARCOIRIS`, ,65149053,1,13,RM,131,13111,LA GRANJA,132,SANTIAGO SUR,3,2,URBANO,-33.54059999999999,-70.61537,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13111,La Granja,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16994,3,ESC.ESP.N°236 `MILLARAY DE CASAS VIEJAS`, ,65145447,1,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,URBANO,-33.590697,-70.581399,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13201,Puente Alto,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16995,1,ESCUELA ESPECIAL DIVINO NIÑO JESUS, ,65145691,1,13,RM,133,13301,COLINA,137,SANTIAGO NORTE,3,2,URBANO,-33.20083,-70.67979,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13301,Colina,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,16997,8,COLEGIO AMERICAN SCHOOL, ,65135489,1,13,RM,136,13605,PEÑAFLOR,135,TALAGANTE,3,2,URBANO,-33.600411,-70.891986,1,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,$1.000 A $10.000,$25.001 A $50.000,Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13605,Peñaflor,MEDIO,2018.0,16997.0,262.0,253.0,244.0,2019.0,248.0,258.0,250.0,2018.0,268.0,235.0
2020,20294,0,ESCUELA ESPECIAL N° 2458 KIMUNTUWE, ,65145446,1,13,RM,133,13302,LAMPA,137,SANTIAGO NORTE,3,2,URBANO,-33.32874,-70.74764,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13302,Lampa,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,20295,9,ESCUELA  ESPECIAL  N° 208 LA  RONDA, ,65156351,1,13,RM,134,13402,BUIN,132,SANTIAGO SUR,3,2,URBANO,-33.73964,-70.73571,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13402,Buin,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,20298,3,COLEGIO PUENTE MAIPO, ,73045100,1,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,URBANO,-33.616694,-70.611639,0,Educación Básica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,GRATUITO,Educación Básica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13201,Puente Alto,SIN CATEGORIA: FALTA DE INFORMACIÓN,,20298.0,,,,,,,,2018.0,280.0,284.0
2020,20299,1,ESCUELA BASICA N°2459. FRANCISCO VARELA, ,76240236,1,13,RM,131,13122,PEÑALOLÉN,133,SANTIAGO ORIENTE,4,3,URBANO,-33.46784239,-70.52385889,0,Educación Parvularia,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,SIN INFORMACION,SIN INFORMACION,Educación Parvularia/Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13122,Peñalolén,MEDIO-BAJO,2018.0,20299.0,255.0,263.0,241.0,2019.0,242.0,249.0,233.0,2018.0,275.0,246.0
2020,20303,3,ESC. PARV. Nº203 GARDEN LAND PRE SCHOOL, ,65147131,1,13,RM,136,13601,TALAGANTE,135,TALAGANTE,3,2,URBANO,-33.66194,-70.92689,0,Educación Parvularia,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,SIN INFORMACIÓN, ,GRATUITO,$50.001 A $100.000,Educación Parvularia/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13601,Talagante,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
